origin,first city,second city,third city,fourth city,distance,political,points,probabilityDistribution
Kuala Lumpur,ShangHai,Canberra,Paris,Seoul,37572.39464674005
Kuala Lumpur,Paris,Jakarta,Moscow,Seoul,37917.93398752666
Kuala Lumpur,Moscow,Jakarta,Paris,Seoul,37980.06245650929
Kuala Lumpur,Paris,Canberra,Jakarta,Seoul,38029.43820083627
Kuala Lumpur,Jakarta,Paris,Canberra,Seoul,38101.00834403861
Kuala Lumpur,ShangHai,Paris,Canberra,Seoul,38348.25915147156
Kuala Lumpur,Tokyo,Canberra,Paris,Seoul,39161.193237828615
Kuala Lumpur,Canberra,Paris,Jakarta,Seoul,40319.11185731653
Kuala Lumpur,Tokyo,Paris,Canberra,Seoul,40376.4971767957
Kuala Lumpur,Paris,Canberra,Moscow,Seoul,48429.0049473517
Kuala Lumpur,Moscow,Canberra,Paris,Seoul,48491.13341633433
